DATAFLOW,FREQ: Frequency,TIME_PERIOD: Time,GEO_PICT: Pacific Island Countries and territories,INDICATOR: Indicator,SEX: Sex,AGE: Age,URBANIZATION: Urbanization,POVERTY: Poverty,FOOD_SECURITY: Food security,FOOD: Food category,OBS_VALUE,UNIT_MEASURE: Unit of measure,UNIT_MULT: Unit multiplier,OBS_STATUS: Observation Status,DATA_SOURCE: Data source,OBS_COMMENT: Comment,CONF_STATUS: Confidentiality status
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI: Kiribati,AQAA: Average quantity as acquired,_T: Total,Y25T59: 25-59,_T: National,_T: Total,_T: Total,13: Fish and fish products,276.4,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI: Kiribati,AQAA: Average quantity as acquired,_T: Total,Y60T999: 60+,_T: National,_T: Total,_T: Total,1: Cereals and cereal products,343.4,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI: Kiribati,AQAA: Average quantity as acquired,_T: Total,_T: All ages,_T: National,_T: Total,FOODINS: Moderately or severely food insecure,14: Milk and cheese,4.3,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI: Kiribati,CONSGTAVG: Percentage of households who consumed more than the average number of products consumed in the group,_T: Total,_T: All ages,U: Urban,_T: Total,_T: Total,13: Fish and fish products,47,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI: Kiribati,CONSGTAVG: Percentage of households who consumed more than the average number of products consumed in the group,_T: Total,_T: All ages,R: Rural,_T: Total,_T: Total,5: Oils crops,0,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI-E: Line & Phoenix,CONSGTAVG: Percentage of households who consumed more than the average number of products consumed in the group,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,10: Alcoholic beverages,6.6,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI: Kiribati,CONSGTAVG: Percentage of households who consumed more than the average number of products consumed in the group,F: Female,_T: All ages,_T: National,_T: Total,_T: Total,3: Sugars and syrups,12.1,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI: Kiribati,CONSGTAVG: Percentage of households who consumed more than the average number of products consumed in the group,_T: Total,Y15T24: 15-24,_T: National,_T: Total,_T: Total,9: Spices and additive,18.4,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI: Kiribati,CONSGTAVG: Percentage of households who consumed more than the average number of products consumed in the group,_T: Total,_T: All ages,_T: National,NOP: No poverty,_T: Total,11: Meat and meat products,31.5,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI: Kiribati,CONSGTAVG: Percentage of households who consumed more than the average number of products consumed in the group,_T: Total,_T: All ages,_T: National,POV: Poverty,_T: Total,3: Sugars and syrups,9.7,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI: Kiribati,CONSGTAVG: Percentage of households who consumed more than the average number of products consumed in the group,_T: Total,_T: All ages,_T: National,_T: Total,FOODINS: Moderately or severely food insecure,16: Oils and fats,0,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI: Kiribati,CONSLTAVG: Percentage of households who consumed less than the average number of products consumed in the group,_T: Total,_T: All ages,U: Urban,_T: Total,_T: Total,6: Vegetables and vegetable products,42.8,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI-C: Central Kiribati,CONSLTAVG: Percentage of households who consumed less than the average number of products consumed in the group,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,8: Stimulants,49,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI-E: Line & Phoenix,CONSLTAVG: Percentage of households who consumed less than the average number of products consumed in the group,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,14: Milk and cheese,19.9,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI: Kiribati,AVGNPRDCONS: Average number of products consumed by household by food group,_T: Total,_T: All ages,U: Urban,_T: Total,_T: Total,12: Eggs,1,PERCENT: percent,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI-C: Central Kiribati,AVGNPRDCONS: Average number of products consumed by household by food group,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,14: Milk and cheese,1.1,PERCENT: percent,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI: Kiribati,AVGNPRDCONS: Average number of products consumed by household by food group,_T: Total,Y25T59: 25-59,_T: National,_T: Total,_T: Total,20: Tobacco/kava,3,PERCENT: percent,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI: Kiribati,AVGNPRDCONS: Average number of products consumed by household by food group,_T: Total,_T: All ages,_T: National,POV: Poverty,_T: Total,11: Meat and meat products,1.3,PERCENT: percent,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,AQAA: Average quantity as acquired,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,17: Non alcoholoc beverages,3.9,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-1: Choiseul,AQAA: Average quantity as acquired,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,15: Vegetable oils and fats,1.6,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-3: Isabel,AQAA: Average quantity as acquired,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,1: Cereals and cereal products,164.3,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-5: Rennell-Bell,AQAA: Average quantity as acquired,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,7: Fruits and fruit products,313.3,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-7: Malaita,AQAA: Average quantity as acquired,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,6: Vegetables and vegetable products,176.2,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-9: Temotu,AQAA: Average quantity as acquired,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,19: Meals consumed away from home,0,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,AQAA: Average quantity as acquired,_T: Total,Y15T24: 15-24,_T: National,_T: Total,_T: Total,16: Oils and fats,0.5,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,AQAA: Average quantity as acquired,_T: Total,Y25T59: 25-59,_T: National,_T: Total,_T: Total,17: Non alcoholoc beverages,4.1,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-3: Isabel,AVGEQ: Average edible quantity,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,8: Stimulants,1.8,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-3: Isabel,AVGEQ: Average edible quantity,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,10: Alcoholic beverages,2.2,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-5: Rennell-Bell,AVGEQ: Average edible quantity,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,7: Fruits and fruit products,160,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-6: Guadalcanal,AVGEQ: Average edible quantity,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,16: Oils and fats,0.4,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,AVGEQ: Average edible quantity,M: Male,_T: All ages,_T: National,_T: Total,_T: Total,11: Meat and meat products,8.5,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,AVGEQ: Average edible quantity,_T: Total,Y15T24: 15-24,_T: National,_T: Total,_T: Total,14: Milk and cheese,0.2,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,AVGDEC: Average Dietary Energy Consumption,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,11: Meat and meat products,16.3,KCAL_POP_DAY: kcal/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-3: Isabel,AVGDEC: Average Dietary Energy Consumption,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,14: Milk and cheese,0.1,KCAL_POP_DAY: kcal/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-4: Central,AVGDEC: Average Dietary Energy Consumption,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,13: Fish and fish products,269.9,KCAL_POP_DAY: kcal/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-7: Malaita,AVGDEC: Average Dietary Energy Consumption,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,10: Alcoholic beverages,0.3,KCAL_POP_DAY: kcal/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,AVGDEC: Average Dietary Energy Consumption,_T: Total,_T: All ages,_T: National,NOP: No poverty,_T: Total,15: Vegetable oils and fats,27.5,KCAL_POP_DAY: kcal/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,AVGDEC: Average Dietary Energy Consumption,_T: Total,_T: All ages,_T: National,NOP: No poverty,_T: Total,16: Oils and fats,3.2,KCAL_POP_DAY: kcal/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,AVGEXP: Average expenditures,_T: Total,_T: All ages,R: Rural,_T: Total,_T: Total,13: Fish and fish products,2,USD_POP_DAY: $/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-1: Choiseul,AVGEXP: Average expenditures,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,3: Sugars and syrups,0.3,USD_POP_DAY: $/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-2: Western,AVGEXP: Average expenditures,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,21: Tree nuts,0.1,USD_POP_DAY: $/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-7: Malaita,AVGEXP: Average expenditures,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,21: Tree nuts,0,USD_POP_DAY: $/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-9: Temotu,AVGEXP: Average expenditures,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,11: Meat and meat products,0.4,USD_POP_DAY: $/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-10: Honiara,AVGEXP: Average expenditures,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,18: Miscellaneous and prepared foods,0.5,USD_POP_DAY: $/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,AVGEXP: Average expenditures,F: Female,_T: All ages,_T: National,_T: Total,_T: Total,7: Fruits and fruit products,0.5,USD_POP_DAY: $/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,AVGEXP: Average expenditures,_T: Total,_T: All ages,_T: National,POV: Poverty,_T: Total,7: Fruits and fruit products,0.2,USD_POP_DAY: $/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,CONSAL1: Percentage of HH who consumed at least one product of the group,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,19: Meals consumed away from home,29.3,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,CONSAL1: Percentage of HH who consumed at least one product of the group,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,20: Tobacco/kava,72.1,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,CONSAL1: Percentage of HH who consumed at least one product of the group,_T: Total,_T: All ages,R: Rural,_T: Total,_T: Total,17: Non alcoholoc beverages,24.5,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-10: Honiara,CONSAL1: Percentage of HH who consumed at least one product of the group,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,3: Sugars and syrups,88.3,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,CONSAL1: Percentage of HH who consumed at least one product of the group,M: Male,_T: All ages,_T: National,_T: Total,_T: Total,7: Fruits and fruit products,78.3,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,CONSAL1: Percentage of HH who consumed at least one product of the group,_T: Total,Y60T999: 60+,_T: National,_T: Total,_T: Total,10: Alcoholic beverages,6.5,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,CONSGTAVG: Percentage of households who consumed more than the average number of products consumed in the group,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,10: Alcoholic beverages,0.5,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,CONSGTAVG: Percentage of households who consumed more than the average number of products consumed in the group,_T: Total,_T: All ages,R: Rural,_T: Total,_T: Total,19: Meals consumed away from home,1.7,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-2: Western,CONSGTAVG: Percentage of households who consumed more than the average number of products consumed in the group,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,17: Non alcoholoc beverages,9.2,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-7: Malaita,CONSGTAVG: Percentage of households who consumed more than the average number of products consumed in the group,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,8: Stimulants,22.5,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-9: Temotu,CONSGTAVG: Percentage of households who consumed more than the average number of products consumed in the group,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,7: Fruits and fruit products,30.4,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-10: Honiara,CONSGTAVG: Percentage of households who consumed more than the average number of products consumed in the group,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,15: Vegetable oils and fats,11,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,CONSGTAVG: Percentage of households who consumed more than the average number of products consumed in the group,_T: Total,_T: All ages,_T: National,NOP: No poverty,_T: Total,15: Vegetable oils and fats,4.1,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,CONSLTAVG: Percentage of households who consumed less than the average number of products consumed in the group,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,15: Vegetable oils and fats,23.8,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-2: Western,CONSLTAVG: Percentage of households who consumed less than the average number of products consumed in the group,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,12: Eggs,11,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-3: Isabel,CONSLTAVG: Percentage of households who consumed less than the average number of products consumed in the group,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,9: Spices and additive,52.3,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-3: Isabel,CONSLTAVG: Percentage of households who consumed less than the average number of products consumed in the group,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,18: Miscellaneous and prepared foods,26.2,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-6: Guadalcanal,CONSLTAVG: Percentage of households who consumed less than the average number of products consumed in the group,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,6: Vegetables and vegetable products,50.2,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-7: Malaita,CONSLTAVG: Percentage of households who consumed less than the average number of products consumed in the group,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,14: Milk and cheese,0.3,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-8: Makira-Ulawa,CONSLTAVG: Percentage of households who consumed less than the average number of products consumed in the group,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,2: Roots and tubers,66.5,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-8: Makira-Ulawa,CONSLTAVG: Percentage of households who consumed less than the average number of products consumed in the group,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,13: Fish and fish products,54.6,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,CONSLTAVG: Percentage of households who consumed less than the average number of products consumed in the group,F: Female,_T: All ages,_T: National,_T: Total,_T: Total,10: Alcoholic beverages,8.4,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,CONSLTAVG: Percentage of households who consumed less than the average number of products consumed in the group,_T: Total,Y25T59: 25-59,_T: National,_T: Total,_T: Total,9: Spices and additive,43.2,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,CONSLTAVG: Percentage of households who consumed less than the average number of products consumed in the group,_T: Total,_T: All ages,_T: National,NOP: No poverty,_T: Total,13: Fish and fish products,53.5,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,CONSLTAVG: Percentage of households who consumed less than the average number of products consumed in the group,_T: Total,_T: All ages,_T: National,POV: Poverty,_T: Total,8: Stimulants,28.6,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-6: Guadalcanal,AVGNPRDCONS: Average number of products consumed by household by food group,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,12: Eggs,1.1,PERCENT: percent,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,AVGNPRDCONS: Average number of products consumed by household by food group,M: Male,_T: All ages,_T: National,_T: Total,_T: Total,8: Stimulants,1.7,PERCENT: percent,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,AVGNPRDCONS: Average number of products consumed by household by food group,F: Female,_T: All ages,_T: National,_T: Total,_T: Total,14: Milk and cheese,1.4,PERCENT: percent,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,AVGNPRDCONS: Average number of products consumed by household by food group,_T: Total,_T: All ages,_T: National,POV: Poverty,_T: Total,14: Milk and cheese,1,PERCENT: percent,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,VU-2: Sanma,AQAA: Average quantity as acquired,_T: Total,_T: All ages,U: Urban,_T: Total,_T: Total,12: Eggs,2.8,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,VU-3: Penama,AQAA: Average quantity as acquired,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,10: Alcoholic beverages,4.6,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,VU-5: Shefa,AQAA: Average quantity as acquired,_T: Total,_T: All ages,U: Urban,_T: Total,_T: Total,7: Fruits and fruit products,445.6,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,VU: Vanuatu,AQAA: Average quantity as acquired,M: Male,_T: All ages,_T: National,_T: Total,_T: Total,8: Stimulants,0.9,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,VU: Vanuatu,AQAA: Average quantity as acquired,_T: Total,Y15T24: 15-24,_T: National,_T: Total,_T: Total,11: Meat and meat products,95.5,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,VU: Vanuatu,AQAA: Average quantity as acquired,_T: Total,_T: All ages,_T: National,NOP: No poverty,_T: Total,6: Vegetables and vegetable products,547,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,VU: Vanuatu,AQAA: Average quantity as acquired,_T: Total,_T: All ages,_T: National,_T: Total,FOODSEC: Food secure or mildly food insecur,4: Pulses,0,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,VU: Vanuatu,AVGEQ: Average edible quantity,_T: Total,_T: All ages,R: Rural,_T: Total,_T: Total,8: Stimulants,0.7,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,VU-3: Penama,AVGEQ: Average edible quantity,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,17: Non alcoholoc beverages,3.3,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,VU-4: Malampa,AVGEQ: Average edible quantity,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,2: Roots and tubers,351.2,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,VU-5: Shefa,AVGEQ: Average edible quantity,_T: Total,_T: All ages,U: Urban,_T: Total,_T: Total,7: Fruits and fruit products,262.2,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,VU-6: Tafea,AVGEQ: Average edible quantity,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,10: Alcoholic beverages,33.3,G_POP_DAY: g/capita/day,,,,,
